"ensembl_gene_id"	"symbol"	"chromosome_name"	"start_position"	"end_position"
"35383"	"ENSMUSG00000084160"	"Gm13345"	"2"	19513901	19514128
"35384"	"ENSMUSG00000090083"	"Rnf8"	"17"	29833764	29863965
"35385"	"ENSMUSG00000074881"	"Mageb3"	"2"	121784233	121786573
"35386"	"ENSMUSG00000027889"	"Ampd2"	"3"	107981378	107993967
"35387"	"ENSMUSG00000086621"	"Gm13348"	"2"	19638845	19641797
"35388"	"ENSMUSG00000042523"	"Dnal1"	"12"	84161140	84194272
"35389"	"ENSMUSG00000080227"	"Gm13343"	"2"	19657055	19657159
"35390"	"ENSMUSG00000043415"	"Otud1"	"2"	19662563	19665394
"35391"	"ENSMUSG00000040591"	"Cstpp1"	"2"	91105413	91275049
"35392"	"ENSMUSG00000071645"	"Tut1"	"19"	8931211	8943574
"35393"	"ENSMUSG00000034911"	"Ushbp1"	"8"	71836916	71848446
"35394"	"ENSMUSG00000115600"	"Gm49299"	"14"	55892302	55895665
"35395"	"ENSMUSG00000002329"	"Mdp1"	"14"	55895336	55897965
"35396"	"ENSMUSG00000071644"	"Eef1g"	"19"	8944405	8955843
"35397"	"ENSMUSG00000098374"	"Gm28043"	"17"	29833850	29922333
"35398"	"ENSMUSG00002076066"	"Gm55311"	"15"	79576703	79576826
"35399"	"ENSMUSG00000042524"	"Sun2"	"15"	79608271	79626737
"35400"	"ENSMUSG00000117534"	"Gm20161"	"17"	29871202	29877310
"35401"	"ENSMUSG00000037801"	"Iqch"	"9"	63328737	63509775
"35402"	"ENSMUSG00000074224"	"Wdr87-ps"	"7"	29223968	29237480
"35403"	"ENSMUSG00000031820"	"Babam1"	"8"	71849505	71857263
"35404"	"ENSMUSG00000010376"	"Nedd8"	"14"	55899720	55909581
"35405"	"ENSMUSG00000026271"	"Gpr35"	"1"	92878587	92914113
"35406"	"ENSMUSG00000046958"	"4930432E11Rik"	"7"	29258004	29281594
"35407"	"ENSMUSG00000024019"	"Cmtr1"	"17"	29879569	29924953
"35408"	"ENSMUSG00000100400"	"Gm29326"	"7"	29259790	29262240
"35409"	"ENSMUSG00000060860"	"Ube2s"	"7"	4797545	4815589
"35410"	"ENSMUSG00000026116"	"Tmem131"	"1"	36831272	36982747
"35411"	"ENSMUSG00000100111"	"A330087D11Rik"	"7"	29268328	29273353
"35412"	"ENSMUSG00000046295"	"Ankle1"	"8"	71858654	71862548
"35413"	"ENSMUSG00002075405"	"Gm56100"	"7"	29356586	29356701
"35414"	"ENSMUSG00000069833"	"Ahnak"	"19"	8966648	9054278
"35415"	"ENSMUSG00000030527"	"Crtc3"	"7"	80236375	80338625
"35416"	"ENSMUSG00000002326"	"Gmpr2"	"14"	55909398	55916657
"35417"	"ENSMUSG00000054383"	"Pnma1"	"12"	84192905	84195263
"35418"	"ENSMUSG00000120949"	"Gm56545"	"12"	84197996	84199067
"35419"	"ENSMUSG00000113776"	"Gm19327"	"12"	84231310	84234580
"35420"	"ENSMUSG00000020948"	"Klhl28"	"12"	64985607	65012308
"35421"	"ENSMUSG00000113792"	"Gm10933"	"12"	35105100	35106960
"35422"	"ENSMUSG00000113571"	"Gm48137"	"12"	35190891	35193129
"35423"	"ENSMUSG00000076253"	"Mir680-3"	"12"	35244810	35244896
"35424"	"ENSMUSG00000020590"	"Snx13"	"12"	35097185	35197478
"35425"	"ENSMUSG00000087246"	"Gm13346"	"2"	19681522	19690968
"35426"	"ENSMUSG00000083893"	"Gm13347"	"2"	19682062	19683414
"35427"	"ENSMUSG00000077342"	"Gm24670"	"2"	19696099	19696230
"35428"	"ENSMUSG00000081248"	"Gm13787"	"2"	91174367	91174534
"35429"	"ENSMUSG00002076807"	"Gm56105"	"2"	91237399	91237481
"35430"	"ENSMUSG00002075867"	"Gm56106"	"2"	19893464	19893539
"35431"	"ENSMUSG00000024653"	"Scgb1a1"	"19"	9061000	9065322
"35432"	"ENSMUSG00000000823"	"Zfp512b"	"2"	181223896	181234596
"35433"	"ENSMUSG00000007950"	"Abhd8"	"8"	71909349	71916299
"35434"	"ENSMUSG00000024654"	"Asrgl1"	"19"	9087232	9113000
"35435"	"ENSMUSG00000034880"	"Mrpl34"	"8"	71917603	71918391
"35436"	"ENSMUSG00000074247"	"Dda1"	"8"	71921843	71928742
"35437"	"ENSMUSG00000007589"	"Tinf2"	"14"	55912146	55919277
"35438"	"ENSMUSG00000108643"	"Gm44931"	"7"	80252987	80253531
"35439"	"ENSMUSG00000082121"	"Gm8199"	"X"	143015755	143016577
"35440"	"ENSMUSG00000084821"	"Gm15880"	"7"	80285765	80294132
"35441"	"ENSMUSG00000084361"	"Gm8202"	"X"	143019899	143020208
"35442"	"ENSMUSG00000081897"	"Gm15067"	"X"	143051045	143051200
"35443"	"ENSMUSG00000056411"	"Gm12500"	"3"	107992900	107995327
"35444"	"ENSMUSG00000083200"	"Gm15066"	"X"	143068722	143071329
"35445"	"ENSMUSG00000046223"	"Plaur"	"7"	24161909	24175393
"35446"	"ENSMUSG00000119616"	"Mir680-2"	"X"	143080786	143080895
"35447"	"ENSMUSG00000050192"	"Eif5a2"	"3"	28835425	28852995
"35448"	"ENSMUSG00000074733"	"Zfp950"	"19"	61042278	61129278
"35449"	"ENSMUSG00000041718"	"Alg13"	"X"	143100800	143157446
"35450"	"ENSMUSG00000039221"	"Rpl22l1"	"3"	28859585	28861573
"35451"	"ENSMUSG00000070263"	"Gm22365"	"19"	61152803	61152919
"35452"	"ENSMUSG00000118252"	"Gm5521"	"19"	61155687	61156487
"35453"	"ENSMUSG00000094649"	"Gm7102"	"19"	61163124	61164747
"35454"	"ENSMUSG00000069475"	"Gm6020"	"19"	61172328	61172393
"35455"	"ENSMUSG00000059326"	"Csf2ra"	"19"	61212395	61216867
"35456"	"ENSMUSG00000034863"	"Ano8"	"8"	71928663	71938607
"35457"	"ENSMUSG00000104444"	"Gm33051"	"3"	28861354	28868134
"35458"	"ENSMUSG00000104275"	"Gm37867"	"3"	28906182	28908406
"35459"	"ENSMUSG00000102482"	"Gm37924"	"3"	28933961	28937607
"35460"	"ENSMUSG00000074655"	"Gm1527"	"3"	28946766	28980873
"35461"	"ENSMUSG00000053550"	"Shisa7"	"7"	4828551	4847695
"35462"	"ENSMUSG00000100021"	"Gm18697"	"1"	92927118	92930493
"35463"	"ENSMUSG00000115154"	"Gm49067"	"14"	55919375	55949739
"35464"	"ENSMUSG00000045091"	"Aqp12"	"1"	92934056	92939991
"35465"	"ENSMUSG00000088402"	"Gm25887"	"14"	55921291	55921374
"35466"	"ENSMUSG00000022218"	"Tgm1"	"14"	55937466	55951383
"35467"	"ENSMUSG00000009108"	"Gnat2"	"3"	108000105	108008748
"35468"	"ENSMUSG00000052605"	"Isoc2b"	"7"	4847958	4873257
"35469"	"ENSMUSG00000042207"	"Kdm5b"	"1"	134487909	134563023
"35470"	"ENSMUSG00000007610"	"Gtpbp3"	"8"	71940747	71952227
"35471"	"ENSMUSG00000087075"	"Lbhd2"	"12"	111373243	111378524
"35472"	"ENSMUSG00000117740"	"Gm4242"	"19"	61220862	61221364
"35473"	"ENSMUSG00000098824"	"Mir7006"	"2"	181229693	181229761
"35474"	"ENSMUSG00000117782"	"Gm18999"	"19"	61244405	61247065
"35475"	"ENSMUSG00000117951"	"Gm50357"	"19"	61245972	61246227
"35476"	"ENSMUSG00000027253"	"Lrp4"	"2"	91287856	91344124
"35477"	"ENSMUSG00000095993"	"Gm21060"	"19"	61285027	61301942
"35478"	"ENSMUSG00000118197"	"Gm20762"	"19"	61293476	61293718
"35479"	"ENSMUSG00000021280"	"Exoc3l4"	"12"	111383451	111398112
"35480"	"ENSMUSG00000024811"	"Tnks2"	"19"	36811632	36870877
"35481"	"ENSMUSG00000024018"	"Ccdc167"	"17"	29906331	29936018
"35482"	"ENSMUSG00000054793"	"Cadm4"	"7"	24181448	24203964
"35483"	"ENSMUSG00000017692"	"Rhbdl3"	"11"	80191738	80246781
"35484"	"ENSMUSG00000057181"	"5730455P16Rik"	"11"	80251318	80268860
"35485"	"ENSMUSG00000064264"	"Zfp428"	"7"	24206431	24215107
"35486"	"ENSMUSG00000063600"	"Egfem1"	"3"	29136172	29745358
"35487"	"ENSMUSG00000089796"	"Gm16575"	"15"	79623775	79625999
"35488"	"ENSMUSG00000087543"	"Gm16576"	"15"	79626899	79641595
"35489"	"ENSMUSG00000117434"	"1810014P07Rik"	"17"	29936046	29938127
"35490"	"ENSMUSG00000117489"	"Gm50016"	"17"	30032603	30038361
"35491"	"ENSMUSG00000022420"	"Dnal4"	"15"	79645654	79662050
"35492"	"ENSMUSG00000043557"	"Mdga1"	"17"	30046923	30189061
"35493"	"ENSMUSG00000117477"	"Gm50092"	"7"	24209908	24211880
"35494"	"ENSMUSG00000118544"	"Gm53033"	"7"	24226031	24229267
"35495"	"ENSMUSG00000041037"	"Irgq"	"7"	24230114	24238025
"35496"	"ENSMUSG00000040472"	"Rabggta"	"14"	55952873	55959720
"35497"	"ENSMUSG00000011632"	"Pinlyp"	"7"	24241083	24245543
"35498"	"ENSMUSG00000107927"	"Gm44090"	"6"	86016916	86018749
"35499"	"ENSMUSG00000008540"	"Mgst1"	"6"	138117314	138133753
"35500"	"ENSMUSG00000034845"	"Plvap"	"8"	71950409	71964396
"35501"	"ENSMUSG00000080922"	"Gm2214"	"X"	143103922	143104251
"35502"	"ENSMUSG00000084944"	"Gm14684"	"X"	72025429	72025950
"35503"	"ENSMUSG00000093137"	"Gm25995"	"9"	63349601	63349742
"35504"	"ENSMUSG00000091866"	"Gm6257"	"9"	63350448	63351357
"35505"	"ENSMUSG00000032085"	"Tagln"	"9"	45840917	45847356
"35506"	"ENSMUSG00000031351"	"Zfp185"	"X"	72030945	72075149
"35507"	"ENSMUSG00000108900"	"Ccdc194"	"8"	71972764	71978355
"35508"	"ENSMUSG00000110619"	"Gm7850"	"8"	71976218	71976929
"35509"	"ENSMUSG00000046718"	"Bst2"	"8"	71986899	71990100
"35510"	"ENSMUSG00000108379"	"A730082K24Rik"	"7"	114547885	114583195
"35511"	"ENSMUSG00000097081"	"Gm10425"	"12"	111393308	111397380
"35512"	"ENSMUSG00000021281"	"Tnfaip2"	"12"	111408903	111421452
"35513"	"ENSMUSG00000031813"	"Mvb12a"	"8"	71995566	72000729
"35514"	"ENSMUSG00000111521"	"Gm48529"	"9"	45841410	45845036
"35515"	"ENSMUSG00000037257"	"Aagab"	"9"	63509942	63551870
"35516"	"ENSMUSG00000108401"	"Rpl19-ps10"	"7"	114771291	114771620
"35517"	"ENSMUSG00000089837"	"Npcd"	"15"	79673876	79718438
"35518"	"ENSMUSG00002076419"	"Gm56112"	"7"	114771508	114771587
"35519"	"ENSMUSG00000030536"	"Iqgap1"	"7"	80361331	80475722
"35520"	"ENSMUSG00000025142"	"Aspscr1"	"11"	120563799	120600273
"35521"	"ENSMUSG00000081834"	"Gm13770"	"2"	91353925	91354229
"35522"	"ENSMUSG00000000001"	"Gnai3"	"3"	108014596	108053462
"35523"	"ENSMUSG00000043664"	"Tmem221"	"8"	72006882	72011515
"35524"	"ENSMUSG00000002455"	"Prpf6"	"2"	181233661	181297453
"35525"	"ENSMUSG00000032557"	"Uba5"	"9"	103923798	103940333
"35526"	"ENSMUSG00000034829"	"Nxnl1"	"8"	72013199	72019245
"35527"	"ENSMUSG00000107842"	"Gm44089"	"6"	86061348	86064062
"35528"	"ENSMUSG00000107857"	"Gm19596"	"6"	86124134	86125176
"35529"	"ENSMUSG00000006389"	"Mpl"	"4"	118299612	118314710
"35530"	"ENSMUSG00000030226"	"Lmo3"	"6"	138339916	138558966
"35531"	"ENSMUSG00000031808"	"Slc27a1"	"8"	72021526	72039946
"35532"	"ENSMUSG00000097435"	"Gm26783"	"1"	134569992	134574258
"35533"	"ENSMUSG00000089715"	"Cbx6"	"15"	79708097	79718889
"35534"	"ENSMUSG00000026452"	"Syt2"	"1"	134574415	134690331
"35535"	"ENSMUSG00000086534"	"Gm16758"	"17"	30109058	30116041
"35536"	"ENSMUSG00000117528"	"Gm50017"	"17"	30198294	30201207
"35537"	"ENSMUSG00000117639"	"Gm50018"	"17"	30202654	30202962
"35538"	"ENSMUSG00000089524"	"Gm22327"	"17"	30203008	30203115
"35539"	"ENSMUSG00000023990"	"Tfeb"	"17"	48047955	48103344
"35540"	"ENSMUSG00000047632"	"Fgfbp3"	"19"	36894950	36897015
"35541"	"ENSMUSG00000117684"	"4930449E18Rik"	"19"	57262392	57265484
"35542"	"ENSMUSG00000097785"	"B230217O12Rik"	"19"	57311625	57349303
"35543"	"ENSMUSG00000104268"	"Gm37750"	"9"	103930526	103930654
"35544"	"ENSMUSG00000032402"	"Smad3"	"9"	63554049	63665276
"35545"	"ENSMUSG00000117670"	"Gm50270"	"19"	57312034	57319656
"35546"	"ENSMUSG00000033478"	"Fhip2a"	"19"	57349112	57378018
"35547"	"ENSMUSG00000103992"	"Gm38029"	"3"	29228987	29231076
"35548"	"ENSMUSG00000089957"	"A830011K09Rik"	"6"	138400103	138406590
"35549"	"ENSMUSG00000025959"	"Klf7"	"1"	64068606	64161441
"35550"	"ENSMUSG00000102579"	"Gm37965"	"3"	29274036	29275397
"35551"	"ENSMUSG00000076120"	"Mir551b"	"3"	29470972	29471069
"35552"	"ENSMUSG00000089357"	"Mir2137"	"X"	72035685	72035750
"35553"	"ENSMUSG00000098315"	"Mir21b"	"3"	29690893	29691000
"35554"	"ENSMUSG00000103095"	"Gm37557"	"3"	29825433	29825571
"35555"	"ENSMUSG00000050424"	"Pnma5"	"X"	72077587	72080709
"35556"	"ENSMUSG00000102574"	"Gm33206"	"3"	29827615	29947326
"35557"	"ENSMUSG00000046793"	"Gpr61"	"3"	108055637	108062198
"35558"	"ENSMUSG00000107675"	"Gm30332"	"6"	138420971	138438613
"35559"	"ENSMUSG00000109025"	"Gm6858"	"X"	72093612	72095079
"35560"	"ENSMUSG00000046287"	"Pnma3"	"X"	72108393	72111797
"35561"	"ENSMUSG00000100166"	"B230110G15Rik"	"6"	138557622	138576312
"35562"	"ENSMUSG00000113029"	"Gm40578"	"12"	111416839	111467286
"35563"	"ENSMUSG00000107553"	"Gm44266"	"6"	138577840	138578339
"35564"	"ENSMUSG00000079845"	"Xlr4a"	"X"	72117951	72126084
"35565"	"ENSMUSG00000102884"	"Gm37281"	"3"	29980685	29981123
"35566"	"ENSMUSG00000046717"	"Igbp1b"	"6"	138634087	138635542
"35567"	"ENSMUSG00000085318"	"Gm12524"	"3"	108073759	108093223
"35568"	"ENSMUSG00000010529"	"Gm266"	"12"	111451043	111452257
"35569"	"ENSMUSG00000050947"	"Amigo1"	"3"	108093651	108099602
"35570"	"ENSMUSG00000031807"	"Pgls"	"8"	72044820	72053736
"35571"	"ENSMUSG00000107686"	"Gm9038"	"6"	138836519	138837122
"35572"	"ENSMUSG00000120091"	"Gm56529"	"12"	111469405	111471526
"35573"	"ENSMUSG00000108178"	"Gm44267"	"6"	139114125	139114509
"35574"	"ENSMUSG00000120100"	"Gm56546"	"12"	111503451	111504383
"35575"	"ENSMUSG00000107569"	"Gm44268"	"6"	139117768	139117931
"35576"	"ENSMUSG00000088903"	"Gm25434"	"6"	139173063	139173229
"35577"	"ENSMUSG00000121570"	""	"12"	111504450	111506121
"35578"	"ENSMUSG00000108128"	"4922502N22Rik"	"6"	139292595	139299574
"35579"	"ENSMUSG00000092164"	"Rergl"	"6"	139469971	139478974
"35580"	"ENSMUSG00000021282"	"Eif5"	"12"	111504450	111513186
"35581"	"ENSMUSG00000086836"	"Gm13748"	"1"	64117813	64129941
"35582"	"ENSMUSG00000086721"	"Gm13750"	"1"	64189360	64189824
"35583"	"ENSMUSG00000101895"	"Gm28981"	"1"	64225150	64342202
"35584"	"ENSMUSG00002076107"	"Gm56116"	"1"	64435493	64435562
"35585"	"ENSMUSG00000099658"	"Gm28980"	"1"	64493518	64493736
"35586"	"ENSMUSG00000111137"	"Gm2553"	"9"	63708475	63709079
"35587"	"ENSMUSG00000048796"	"Cyb561d1"	"3"	108103003	108108528
"35588"	"ENSMUSG00000110768"	"Gm18541"	"9"	63805547	63806084
"35589"	"ENSMUSG00000073557"	"Ppp1r12b"	"1"	134682396	134883680
"35590"	"ENSMUSG00000090150"	"Acad11"	"9"	103940576	104004924
"35591"	"ENSMUSG00000004285"	"Atp6v1f"	"6"	29467717	29470511
"35592"	"ENSMUSG00000057836"	"Xlr3a"	"X"	72129899	72140701
"35593"	"ENSMUSG00000090685"	"Atp6v1fnb"	"6"	29471436	29473464
"35594"	"ENSMUSG00000115971"	"Gm10856"	"15"	79727364	79730964
"35595"	"ENSMUSG00000116283"	"Gm49412"	"15"	79758070	79761424
"35596"	"ENSMUSG00000115902"	""	"15"	79773733	79777321
"35597"	"ENSMUSG00000035692"	"Isg15"	"4"	156283912	156285253
"35598"	"ENSMUSG00000030230"	"Plcz1"	"6"	139935399	139987183
"35599"	"ENSMUSG00000009585"	"Apobec3"	"15"	79775860	79800107
"35600"	"ENSMUSG00000078486"	"Perm1"	"4"	156300325	156305764
"35601"	"ENSMUSG00000043243"	"Niban3"	"8"	72050292	72060580
"35602"	"ENSMUSG00000048997"	"Atxn7l2"	"3"	108109538	108118250
"35603"	"ENSMUSG00000033191"	"Tie1"	"4"	118328388	118347258
"35604"	"ENSMUSG00000038605"	"Samd10"	"2"	181237011	181241005
"35605"	"ENSMUSG00000108321"	"Gm44649"	"7"	80401570	80408360
"35606"	"ENSMUSG00000049123"	"Catsperg2"	"7"	29396644	29426457
"35607"	"ENSMUSG00000002332"	"Dhrs1"	"14"	55976477	55983147
"35608"	"ENSMUSG00000117927"	"Gm50271"	"19"	57406723	57411926
"35609"	"ENSMUSG00000025086"	"Trub1"	"19"	57441344	57479437
"35610"	"ENSMUSG00000034807"	"Colgalt1"	"8"	72063642	72077555
"35611"	"ENSMUSG00000108976"	"Gm29797"	"2"	181298827	181301260
"35612"	"ENSMUSG00000108251"	"Gm44112"	"6"	139978887	139979258
"35613"	"ENSMUSG00000041791"	"Capza3"	"6"	139986978	139988504
"35614"	"ENSMUSG00000107487"	"Gm44156"	"6"	140002127	140003315
"35615"	"ENSMUSG00000107936"	"Gm44155"	"6"	140003309	140003720
"35616"	"ENSMUSG00000032198"	"Dock6"	"9"	21711156	21763931
"35617"	"ENSMUSG00000108047"	"Gm44158"	"6"	140015720	140016224
"35618"	"ENSMUSG00000107407"	"Gm44159"	"6"	140077793	140078234
"35619"	"ENSMUSG00000092255"	"Gm20455"	"X"	72140793	72148492
"35620"	"ENSMUSG00002076713"	"Gm55751"	"6"	140112261	140112371
"35621"	"ENSMUSG00000107572"	"Gm3961"	"6"	140241189	140242182
"35622"	"ENSMUSG00000067771"	"Pwwp4a"	"X"	72160653	72172868
"35623"	"ENSMUSG00000041762"	"Gpr155"	"2"	73171850	73216916
"35624"	"ENSMUSG00000108229"	"1700102F20Rik"	"6"	140254797	140255466
"35625"	"ENSMUSG00002074856"	"Gm55752"	"6"	140265356	140265459
"35626"	"ENSMUSG00000107891"	"Gm5051"	"6"	140365897	140366381
"35627"	"ENSMUSG00000059022"	"Kcp"	"6"	29473161	29507951
"35628"	"ENSMUSG00000071745"	"Pwwp4b"	"X"	72180838	72193056
"35629"	"ENSMUSG00000034799"	"Unc13a"	"8"	72077061	72124401
"35630"	"ENSMUSG00000019297"	"Nop9"	"14"	55983150	55992957
"35631"	"ENSMUSG00000072479"	"Xlr5b"	"X"	72192402	72202478
"35632"	"ENSMUSG00000103614"	"Gm37949"	"1"	134727633	134729723
"35633"	"ENSMUSG00002075458"	"Gm56117"	"1"	134737013	134737106
"35634"	"ENSMUSG00000103976"	"Gm37677"	"1"	134747654	134755287
"35635"	"ENSMUSG00000101168"	"Gm28892"	"1"	134761880	134774153
"35636"	"ENSMUSG00000027887"	"Sypl2"	"3"	108118788	108133964
"35637"	"ENSMUSG00000026429"	"Ube2t"	"1"	134890303	134901900
"35638"	"ENSMUSG00000117655"	"6720468P15Rik"	"19"	57485822	57501216
"35639"	"ENSMUSG00000080857"	"Gm12859"	"4"	118347979	118354839
"35640"	"ENSMUSG00000044477"	"Zfand3"	"17"	30223707	30429802
"35641"	"ENSMUSG00000081233"	"Gm12857"	"4"	118379215	118379806
"35642"	"ENSMUSG00000028536"	"2610528J11Rik"	"4"	118384196	118387425
"35643"	"ENSMUSG00000105961"	"Gm40123"	"3"	108134103	108147563
"35644"	"ENSMUSG00000083462"	"Gm12501"	"3"	108146699	108147227
"35645"	"ENSMUSG00000085102"	"1700010K24Rik"	"3"	108156225	108164301
"35646"	"ENSMUSG00000050854"	"Tmem125"	"4"	118398138	118401241
"35647"	"ENSMUSG00000079566"	"Spin2d"	"X"	72218908	72220595
"35648"	"ENSMUSG00000042793"	"Lgr6"	"1"	134911039	135033014
"35649"	"ENSMUSG00000028184"	"Adgrl2"	"3"	148521219	148696191
"35650"	"ENSMUSG00000073125"	"Xlr3b"	"X"	72235813	72246536
"35651"	"ENSMUSG00000022219"	"Cideb"	"14"	55991507	55995915
"35652"	"ENSMUSG00000118178"	"Gm32932"	"19"	57510689	57521737
"35653"	"ENSMUSG00000118248"	"Gm50279"	"19"	57518014	57518329
"35654"	"ENSMUSG00000117770"	"Gm50285"	"19"	57528898	57532655
"35655"	"ENSMUSG00000117978"	"Gm50286"	"19"	57573193	57573388
"35656"	"ENSMUSG00000120562"	"Gm56649"	"19"	5862385	5863291
"35657"	"ENSMUSG00000092274"	"Neat1"	"19"	5874736	5895898
"35658"	"ENSMUSG00000095567"	"Noc2l"	"4"	156320376	156332073
"35659"	"ENSMUSG00000043488"	"Frmd8os"	"19"	5895651	5901416
"35660"	"ENSMUSG00000120816"	"Gm56661"	"19"	5896372	5896647
"35661"	"ENSMUSG00000117947"	"Gm50226"	"17"	30384480	30385359
"35662"	"ENSMUSG00000092341"	"Malat1"	"19"	5845717	5852706
"35663"	"ENSMUSG00000040432"	"Ltb4r2"	"14"	55998885	56002595
"35664"	"ENSMUSG00000117974"	"Tuba-rs1"	"17"	30396449	30397893
"35665"	"ENSMUSG00000067768"	"Xlr4b"	"X"	72257939	72266059
"35666"	"ENSMUSG00000032717"	"Mdfi"	"17"	48126253	48145616
"35667"	"ENSMUSG00000046908"	"Ltb4r1"	"14"	56003419	56005951
"35668"	"ENSMUSG00000064493"	"Snora28"	"12"	111507375	111507501
"35669"	"ENSMUSG00000113462"	"Gm48248"	"12"	111525212	111525444
"35670"	"ENSMUSG00000022220"	"Adcy4"	"14"	56006514	56021552
"35671"	"ENSMUSG00000096995"	"2810029C07Rik"	"12"	111538750	111540882
"35672"	"ENSMUSG00000007411"	"Mark3"	"12"	111540957	111622655
"35673"	"ENSMUSG00000119378"	"Gm23103"	"7"	29436743	29436849
"35674"	"ENSMUSG00000025958"	"Creb1"	"1"	64571804	64643707
"35675"	"ENSMUSG00000109205"	"Gm44954"	"7"	29463862	29464088
"35676"	"ENSMUSG00000051768"	"Xrcc1"	"7"	24245714	24272865
"35677"	"ENSMUSG00000028730"	"Cfap57"	"4"	118411748	118477974
"35678"	"ENSMUSG00000065027"	"Gm25201"	"17"	48151741	48151910
"35679"	"ENSMUSG00000064748"	"n-R5s28"	"17"	48159759	48159877
"35680"	"ENSMUSG00000062202"	"Btbd9"	"17"	30434498	30795462
"35681"	"ENSMUSG00000096351"	"Samd11"	"4"	156331423	156340717
"35682"	"ENSMUSG00000053411"	"Cbx7"	"15"	79800008	79855320
"35683"	"ENSMUSG00000078317"	"F8a"	"X"	72271897	72274401
"35684"	"ENSMUSG00000098976"	"Mir6769b"	"8"	72083691	72083750
"35685"	"ENSMUSG00000031805"	"Jak3"	"8"	72128940	72143219
"35686"	"ENSMUSG00000031362"	"Xlr4c"	"X"	72277294	72286736
"35687"	"ENSMUSG00000107226"	"Gm43594"	"5"	81397096	81400537
"35688"	"ENSMUSG00000107375"	"Gm43084"	"5"	81683573	81684519
"35689"	"ENSMUSG00002074859"	"Gm55803"	"5"	81883774	81883862
"35690"	"ENSMUSG00000087431"	"Gm16054"	"5"	81939756	81946273
"35691"	"ENSMUSG00000079355"	"Ackr4"	"9"	103961356	104004132
"35692"	"ENSMUSG00000106746"	"2900064F13Rik"	"5"	81974663	81975670
"35693"	"ENSMUSG00000106860"	"1700008H02Rik"	"5"	82267526	82269209
"35694"	"ENSMUSG00000039987"	"Phtf2"	"5"	20963661	21087122
"35695"	"ENSMUSG00000038797"	"Zscan2"	"7"	80510668	80526285
"35696"	"ENSMUSG00000111039"	"Gm47000"	"9"	103978334	103978812
"35697"	"ENSMUSG00000111218"	"Gm46999"	"9"	103981635	103981999
"35698"	"ENSMUSG00000098473"	"Mir7083"	"9"	21721237	21721296
"35699"	"ENSMUSG00000047822"	"Angptl8"	"9"	21746806	21748643
"35700"	"ENSMUSG00002076771"	"Gm55756"	"6"	29487716	29487821
"35701"	"ENSMUSG00000097137"	"Gm26627"	"6"	29507724	29509697
"35702"	"ENSMUSG00000029771"	"Irf5"	"6"	29526624	29541870
"35703"	"ENSMUSG00000111895"	"Gm47252"	"4"	156339561	156340412
"35704"	"ENSMUSG00000028729"	"Ebna1bp2"	"4"	118477996	118484973
"35705"	"ENSMUSG00000111766"	"Gm47873"	"9"	21783570	21803485
"35706"	"ENSMUSG00000066721"	"Zfp575"	"7"	24283263	24287066
"35707"	"ENSMUSG00000032480"	"Dhx30"	"9"	109913388	109946898
"35708"	"ENSMUSG00000046185"	"Zfp84"	"7"	29467977	29479246
"35709"	"ENSMUSG00000022221"	"Ripk3"	"14"	56022452	56026322
"35710"	"ENSMUSG00000058147"	"Xlr3c"	"X"	72298146	72308996
"35711"	"ENSMUSG00000089139"	"Mir1964"	"7"	29472719	29472801
"35712"	"ENSMUSG00000064254"	"Ethe1"	"7"	24286968	24308350
"35713"	"ENSMUSG00000000489"	"Pdgfb"	"15"	79880075	79899178
"35714"	"ENSMUSG00000080952"	"Gm5379"	"X"	8915526	8916351
"35715"	"ENSMUSG00000072249"	"Fthl17f"	"X"	8929254	8930100
"35716"	"ENSMUSG00000077518"	"Gm25879"	"2"	181304099	181304205
"35717"	"ENSMUSG00000046470"	"Sox18"	"2"	181311629	181313433
"35718"	"ENSMUSG00000081959"	"Gm16480"	"X"	8932274	8933105
"35719"	"ENSMUSG00000047473"	"Zfp30"	"7"	29483423	29494127
"35720"	"ENSMUSG00000083123"	"Fthl17-ps2"	"X"	8946283	8946810
"35721"	"ENSMUSG00000045797"	"4930402K13Rik"	"X"	8970801	8972581
"35722"	"ENSMUSG00000087021"	"Fthl17-ps3"	"X"	8989706	8990218
"35723"	"ENSMUSG00000047344"	"Lancl3"	"X"	9066141	9134324
"35724"	"ENSMUSG00000085519"	"Gm13703"	"2"	73187612	73194677
"35725"	"ENSMUSG00000082716"	"Rpl31-ps5"	"5"	21011088	21011462
"35726"	"ENSMUSG00000086546"	"Gm13709"	"2"	73201253	73209641
"35727"	"ENSMUSG00000099863"	"1700031L13Rik"	"5"	82270255	82272560
"35728"	"ENSMUSG00000087176"	"D230022J07Rik"	"2"	73217314	73250842
"35729"	"ENSMUSG00000085292"	"Gm12853"	"4"	118490044	118493259
"35730"	"ENSMUSG00000085768"	"Gm13707"	"2"	73252253	73259486
"35731"	"ENSMUSG00000099222"	"Mir7213"	"15"	79883171	79883227
"35732"	"ENSMUSG00000022421"	"Nptxr"	"15"	79670552	79688967
"35733"	"ENSMUSG00000106926"	"Rpl7-ps7"	"5"	82484698	82485496
"35734"	"ENSMUSG00000043698"	"Or13p10"	"4"	118516149	118525239
"35735"	"ENSMUSG00000079694"	"Gm14862"	"X"	9117167	9123138
"35736"	"ENSMUSG00000045435"	"Tmem60"	"5"	21087189	21091868
"35737"	"ENSMUSG00000015342"	"Xk"	"X"	9138995	9179489
